ensembl_gene_id	mgi_symbol	gene_biotype	chromosome_name	start_position	end_position
ENSMUSG00000037907	Ankrd13b	protein_coding	11	77361311	77380504
ENSMUSG00000054708	Ankrd24	protein_coding	10	81464374	81483444
ENSMUSG00000045034	Ankrd34b	protein_coding	13	92562404	92578166
ENSMUSG00000020864	Ankrd40	protein_coding	11	94218827	94232667
ENSMUSG00000014498	Ankrd52	protein_coding	10	128212984	128244573
ENSMUSG00000049985	Ankrd55	protein_coding	13	112424985	112520536
ENSMUSG00000037904	Ankrd9	protein_coding	12	110941787	110945474
ENSMUSG00000058589	Anks1b	protein_coding	10	89709371	90809162
ENSMUSG00000037949	Ano10	protein_coding	9	122004940	122123489
ENSMUSG00000032249	Anp32a	protein_coding	9	62248575	62286094
ENSMUSG00000032231	Anxa2	protein_coding	9	69360902	69399077
ENSMUSG00000018340	Anxa6	protein_coding	11	54869934	54924271
ENSMUSG00000021322	Aoah	protein_coding	13	20978283	21220787
ENSMUSG00000078651	Aoc2	protein_coding	11	101215889	101220528
ENSMUSG00000019326	Aoc3	protein_coding	11	101221431	101232764
ENSMUSG00000021458	Aopep	protein_coding	13	63112707	63473910
ENSMUSG00000009090	Ap1b1	protein_coding	11	4936824	4992791
ENSMUSG00000035152	Ap2b1	protein_coding	11	83189850	83295861
ENSMUSG00000021686	Ap3b1	protein_coding	13	94495468	94702825
ENSMUSG00000020198	Ap3d1	protein_coding	10	80542790	80578098
ENSMUSG00000020955	Ap4s1	protein_coding	12	51737816	51791569
ENSMUSG00000019979	Apaf1	protein_coding	10	90825173	90918632
ENSMUSG00000004931	Apba3	protein_coding	10	81102794	81109080
ENSMUSG00000020135	Apc2	protein_coding	10	80131811	80154097
ENSMUSG00000032590	Apeh	protein_coding	9	107962612	107971805
ENSMUSG00000032375	Aph1b	protein_coding	9	66682484	66702772
ENSMUSG00000053040	Aph1c	protein_coding	9	66722276	66742008
ENSMUSG00000031996	Aplp2	protein_coding	9	31060853	31123111
ENSMUSG00000020609	Apob	protein_coding	12	8027648	8066835
ENSMUSG00000000049	Apoh	protein_coding	11	108234180	108305222
ENSMUSG00000051716	Apon	protein_coding	10	128089965	128091765
ENSMUSG00000018481	Appbp2	protein_coding	11	85078088	85125956
ENSMUSG00000085628	Appbp2os	lncRNA	11	85125601	85129130
ENSMUSG00000020263	Appl2	protein_coding	10	83435897	83484602
ENSMUSG00000032204	Aqp9	protein_coding	9	71017941	71075964
ENSMUSG00000032096	Arcn1	protein_coding	9	44652861	44679142
ENSMUSG00000042350	Arel1	protein_coding	12	84964922	85017674
ENSMUSG00000048076	Arf1	protein_coding	11	59102238	59119096
ENSMUSG00000062421	Arf2	protein_coding	11	103857565	103876163
ENSMUSG00000044147	Arf6	protein_coding	12	69418924	69420557
ENSMUSG00000019852	Arfgef3	protein_coding	10	18457587	18619697
ENSMUSG00000019987	Arg1	protein_coding	10	24791119	24803382
ENSMUSG00000021125	Arg2	protein_coding	12	79177551	79203075
ENSMUSG00000039031	Arhgap18	protein_coding	10	26629417	26794644
ENSMUSG00000053199	Arhgap20	protein_coding	9	51676637	51765156
ENSMUSG00000049807	Arhgap23	protein_coding	11	97306359	97393228
ENSMUSG00000034255	Arhgap27	protein_coding	11	103222323	103254518
ENSMUSG00000085733	Arhgap27os1	lncRNA	11	103254039	103255477
ENSMUSG00000085360	Arhgap27os2	lncRNA	11	103246527	103251918
ENSMUSG00000085887	Arhgap27os3	lncRNA	11	103235579	103240950
ENSMUSG00000041444	Arhgap32	protein_coding	9	32027432	32179742
ENSMUSG00000033389	Arhgap44	protein_coding	11	64892865	65053787
ENSMUSG00000035697	Arhgap45	protein_coding	10	79852487	79867306
ENSMUSG00000035133	Arhgap5	protein_coding	12	52550755	52618758
ENSMUSG00000040345	Arhgap9	protein_coding	10	127157833	127165812
ENSMUSG00000025132	Arhgdia	protein_coding	11	120468930	120472450
ENSMUSG00000059495	Arhgef12	protein_coding	9	42875138	43018534
ENSMUSG00000052921	Arhgef15	protein_coding	11	68833981	68848306
ENSMUSG00000019467	Arhgef25	protein_coding	10	127018394	127025952
ENSMUSG00000021662	Arhgef28	protein_coding	13	98035977	98342947
ENSMUSG00000019564	Arid3a	protein_coding	10	79762877	79790852
ENSMUSG00000004661	Arid3b	protein_coding	9	57697636	57744076
ENSMUSG00000048118	Arid4a	protein_coding	12	71062764	71145366
ENSMUSG00000039219	Arid4b	protein_coding	13	14237817	14374188
ENSMUSG00000019947	Arid5b	protein_coding	10	67928350	68114570
ENSMUSG00000025234	Arih1	protein_coding	9	59295541	59393901
ENSMUSG00000064145	Arih2	protein_coding	9	108480141	108526585
ENSMUSG00000060904	Arl1	protein_coding	10	88566720	88579956
ENSMUSG00000025870	Arl10	protein_coding	13	54722828	54728941
ENSMUSG00000042348	Arl15	protein_coding	13	113931041	114293997
ENSMUSG00000057594	Arl16	protein_coding	11	120355692	120358433
ENSMUSG00000047446	Arl4a	protein_coding	12	40055446	40088024
ENSMUSG00000034936	Arl4d	protein_coding	11	101556367	101558658
ENSMUSG00000038352	Arl5c	protein_coding	11	97880404	97887007
ENSMUSG00000071324	Armc2	protein_coding	10	41790986	41894438
ENSMUSG00000057219	Armc7	protein_coding	11	115366493	115381293
ENSMUSG00000032468	Armc8	protein_coding	9	99360425	99450952
ENSMUSG00000061759	Armt1	protein_coding	10	4382467	4405141
ENSMUSG00000007656	Arpp19	protein_coding	9	74944896	74967595
ENSMUSG00000060216	Arrb2	protein_coding	11	70323461	70331654
ENSMUSG00000074794	Arrdc3	protein_coding	13	81031503	81044161
ENSMUSG00000042082	Arsb	protein_coding	13	93908138	94079524
ENSMUSG00000020604	Arsg	protein_coding	11	109364200	109464156
ENSMUSG00000021592	Arsk	protein_coding	13	76208541	76246779
ENSMUSG00000052632	Asap2	protein_coding	12	21040460	21320172
ENSMUSG00000033781	Asb13	protein_coding	13	3684032	3703822
ENSMUSG00000021200	Asb2	protein_coding	12	103287401	103322260
ENSMUSG00000020305	Asb3	protein_coding	11	30835416	31052704
ENSMUSG00000044475	Ascc1	protein_coding	10	59838627	59935810
ENSMUSG00000020412	Ascc2	protein_coding	11	4587747	4635699
ENSMUSG00000038774	Ascc3	protein_coding	10	50468765	50727581
ENSMUSG00000020052	Ascl1	protein_coding	10	87326681	87329522
ENSMUSG00000085111	Ascl4	protein_coding	10	85763545	85782070
ENSMUSG00000019857	Asf1a	protein_coding	10	53472853	53485321
ENSMUSG00000020884	Asgr1	protein_coding	11	69944911	69948720
ENSMUSG00000040963	Asgr2	protein_coding	11	69983470	69997013
ENSMUSG00000020774	Aspa	protein_coding	11	73195818	73220422
ENSMUSG00000037686	Aspg	protein_coding	12	112073113	112093993
ENSMUSG00000021388	Aspn	protein_coding	13	49697919	49721041
ENSMUSG00000025142	Aspscr1	protein_coding	11	120563799	120600273
ENSMUSG00000032567	Aste1	protein_coding	9	105272591	105289428
ENSMUSG00000037486	Asxl2	protein_coding	12	3476857	3556852
ENSMUSG00000052812	Atad2b	protein_coding	12	4967353	5097394
ENSMUSG00000017550	Atad5	protein_coding	11	79980226	80026620
ENSMUSG00000085779	Atcayos	lncRNA	10	81030443	81046711
ENSMUSG00000021619	Atg10	protein_coding	13	91083475	91372087
ENSMUSG00000041341	Atg2b	protein_coding	12	105582395	105651470
ENSMUSG00000038160	Atg5	protein_coding	10	44144354	44240287
ENSMUSG00000021066	Atl1	protein_coding	12	69939388	70013191
ENSMUSG00000034218	Atm	protein_coding	9	53350449	53448040
ENSMUSG00000018585	Atox1	protein_coding	11	55337467	55352065
ENSMUSG00000055415	Atp10b	protein_coding	11	43040704	43153112
ENSMUSG00000041329	Atp1b2	protein_coding	11	69490562	69496768
ENSMUSG00000032412	Atp1b3	protein_coding	9	96214708	96246495
ENSMUSG00000025436	Atp23	protein_coding	10	126704296	126737224
ENSMUSG00000020788	Atp2a3	protein_coding	11	72851995	72883870
ENSMUSG00000019943	Atp2b1	protein_coding	10	98750268	98862005
ENSMUSG00000032570	Atp2c1	protein_coding	9	105280738	105404518
ENSMUSG00000025393	Atp5b	protein_coding	10	127919142	127926260
ENSMUSG00000003072	Atp5d	protein_coding	10	79974466	79981652
ENSMUSG00000006057	Atp5g1	protein_coding	11	95959678	95966496
ENSMUSG00000034566	Atp5h	protein_coding	11	115306515	115310788
ENSMUSG00000038717	Atp5l	protein_coding	9	44823855	44832040
ENSMUSG00000021290	Atp5mpl	protein_coding	12	111927809	111933411
ENSMUSG00000019302	Atp6v0a1	protein_coding	11	100900278	100954545
ENSMUSG00000020566	Atp6v1c2	protein_coding	12	17334722	17379360
ENSMUSG00000021114	Atp6v1d	protein_coding	12	78887499	78908412
ENSMUSG00000042709	Atpaf2	protein_coding	11	60291452	60309283
ENSMUSG00000032409	Atr	protein_coding	9	95739650	95833834
ENSMUSG00000025646	Atrip	protein_coding	9	108887001	108903192
ENSMUSG00000046876	Atxn1	protein_coding	13	45703231	46118484
ENSMUSG00000021189	Atxn3	protein_coding	12	101885160	101924505
ENSMUSG00000020564	Atxn7l1	protein_coding	12	33197692	33423184
ENSMUSG00000059995	Atxn7l3	protein_coding	11	102180126	102187457
ENSMUSG00000074748	Atxn7l3b	protein_coding	10	112761335	112764906
ENSMUSG00000113535	AU015791	lncRNA	12	105479739	105481505
ENSMUSG00000091523	AU040972	lncRNA	11	79372545	79374857
ENSMUSG00000078435	AU041133	protein_coding	10	81963847	81988899
ENSMUSG00000021460	Auh	protein_coding	13	52989155	53083717
ENSMUSG00000020897	Aurkb	protein_coding	11	68936473	68942490
ENSMUSG00000025432	Avil	protein_coding	10	126836578	126856863
ENSMUSG00000020123	Avpr1a	protein_coding	10	122284404	122289357
ENSMUSG00000039182	AW209491	protein_coding	13	14804739	14813681
ENSMUSG00000038112	AW551984	protein_coding	9	39498692	39515699
ENSMUSG00000000142	Axin2	protein_coding	11	108811175	108841609
ENSMUSG00000039285	Azi2	protein_coding	9	117869567	117898862
ENSMUSG00000086003	B230206L02Rik	lncRNA	11	94024311	94046602
ENSMUSG00000097378	B230208H11Rik	lncRNA	10	12792392	12798834
ENSMUSG00000050538	B230217C12Rik	protein_coding	11	97731606	97734925
ENSMUSG00000045767	B230219D22Rik	protein_coding	13	55840937	55851313
ENSMUSG00000039242	B3galnt2	protein_coding	13	14129054	14173688
ENSMUSG00000051650	B3gnt2	protein_coding	11	22709738	22810961
ENSMUSG00000046605	B3gntl1	protein_coding	11	121507023	121563979
ENSMUSG00000006731	B4galnt1	protein_coding	10	127001094	127008199
ENSMUSG00000021504	B4galt7	protein_coding	13	55747709	55758256
ENSMUSG00000044633	B530045E10Rik	lncRNA	10	99134750	99258909
ENSMUSG00000113361	B930059L03Rik	lncRNA	12	110556946	110559134
ENSMUSG00000001039	B9d1	protein_coding	11	61395970	61403757
ENSMUSG00000032086	Bace1	protein_coding	9	45749878	45775697
ENSMUSG00000049792	Bag5	protein_coding	12	111675922	111679691
ENSMUSG00000039741	Bahcc1	protein_coding	11	120123773	120183122
ENSMUSG00000025372	Baiap2	protein_coding	11	119833589	119897608
ENSMUSG00000032033	Barx2	protein_coding	9	31757340	31824758
ENSMUSG00000034266	Batf	protein_coding	12	85733443	85755861
ENSMUSG00000035021	Baz1a	protein_coding	12	54939774	55061133
ENSMUSG00000040054	Baz2a	protein_coding	10	127927446	127965172
ENSMUSG00000057265	Bbof1	protein_coding	12	84455845	84489661
ENSMUSG00000035759	Bbs10	protein_coding	10	111134540	111137588
ENSMUSG00000025235	Bbs4	protein_coding	9	59229273	59260791
ENSMUSG00000019132	BC005537	protein_coding	13	24985640	25000180
ENSMUSG00000112160	BC024063	protein_coding	10	81919187	81947050
ENSMUSG00000074862	BC025920	protein_coding	10	81442104	81456537
ENSMUSG00000056418	BC043934	lncRNA	9	96317836	96320191
ENSMUSG00000091996	BC049352	protein_coding	9	45093305	45161318
ENSMUSG00000045942	BC049762	protein_coding	11	51144478	51153873
ENSMUSG00000092131	BC050972	lncRNA	9	66705960	66711641
ENSMUSG00000094796	BC147527	protein_coding	13	120761928	120770315
ENSMUSG00000020650	Bcap29	protein_coding	12	31640966	31684657
ENSMUSG00000059439	Bcas3	protein_coding	11	85243993	85716884
ENSMUSG00000086199	Bcas3os1	lncRNA	11	85593026	85610570
ENSMUSG00000085514	Bcas3os2	lncRNA	11	85657657	85666506
ENSMUSG00000032263	Bckdhb	protein_coding	9	83807198	84006293
ENSMUSG00000000861	Bcl11a	protein_coding	11	24028056	24124123
ENSMUSG00000048251	Bcl11b	protein_coding	12	107876662	107969861
ENSMUSG00000102037	Bcl2a1a	protein_coding	9	88838953	88844472
ENSMUSG00000089929	Bcl2a1b	protein_coding	9	89081262	89089880
ENSMUSG00000099974	Bcl2a1d	protein_coding	9	88605338	88613967
ENSMUSG00000000317	Bcl6b	protein_coding	11	70114954	70120624
ENSMUSG00000063382	Bcl9l	protein_coding	9	44394122	44423193
ENSMUSG00000037608	Bclaf1	protein_coding	10	20188215	20220359
ENSMUSG00000032066	Bco2	protein_coding	9	50444387	50466481
ENSMUSG00000009681	Bcr	protein_coding	10	74896424	75020753
ENSMUSG00000041347	Bdkrb1	protein_coding	12	105569344	105571687
ENSMUSG00000021070	Bdkrb2	protein_coding	12	105529485	105561496
ENSMUSG00000049658	Bdp1	protein_coding	13	100154502	100240578
ENSMUSG00000035086	Becn1	protein_coding	11	101176778	101193112
ENSMUSG00000040867	Begain	protein_coding	12	108998113	109034143
ENSMUSG00000038214	Bend3	protein_coding	10	43354827	43391392
ENSMUSG00000032556	Bfsp2	protein_coding	9	103302123	103357619
ENSMUSG00000014329	Bicc1	protein_coding	10	70758662	70995530
ENSMUSG00000037933	Bicd2	protein_coding	13	49495061	49540502
ENSMUSG00000017716	Birc5	protein_coding	11	117740077	117746569
ENSMUSG00000020840	Blmh	protein_coding	11	76815635	76878205
ENSMUSG00000090247	Bloc1s1	protein_coding	10	128753751	128759904
ENSMUSG00000038982	Bloc1s5	protein_coding	13	38776818	38819085
ENSMUSG00000032179	Bmp5	protein_coding	9	75682646	75807592
ENSMUSG00000039004	Bmp6	protein_coding	13	38529083	38684278
ENSMUSG00000011958	Bnip2	protein_coding	9	69896748	69915599
ENSMUSG00000044502	Bod1	protein_coding	11	31615181	31621885
ENSMUSG00000045176	Borcs6	protein_coding	11	68950543	68952404
ENSMUSG00000038286	Bphl	protein_coding	13	34221580	34258057
ENSMUSG00000050108	Bpifc	protein_coding	10	85795204	85847759
ENSMUSG00000040481	Bptf	protein_coding	11	106923907	107022953
ENSMUSG00000017146	Brca1	protein_coding	11	101379590	101442781
ENSMUSG00000057649	Brd9	protein_coding	13	74085930	74109014
ENSMUSG00000011158	Brf1	protein_coding	12	112923705	112964324
ENSMUSG00000034329	Brip1	protein_coding	11	85948964	86092019
ENSMUSG00000085208	Brip1os	lncRNA	11	86092196	86195269
ENSMUSG00000012076	Brms1l	protein_coding	12	55883109	55916521
ENSMUSG00000023175	Bsg	protein_coding	10	79540325	79547803
ENSMUSG00000032589	Bsn	protein_coding	9	107973221	108067583
ENSMUSG00000020042	Btbd11	protein_coding	10	85222678	85496156
ENSMUSG00000000202	Btbd17	protein_coding	11	114682043	114686771
ENSMUSG00000003344	Btbd2	protein_coding	10	80478451	80492905
ENSMUSG00000002803	Btbd6	protein_coding	12	112940102	112942565
ENSMUSG00000041702	Btbd7	protein_coding	12	102747056	102844730
ENSMUSG00000021660	Btf3	protein_coding	13	98446404	98453514
ENSMUSG00000036478	Btg1	protein_coding	10	96452868	96458671
ENSMUSG00000032056	Btg4	protein_coding	9	50972201	51031175
ENSMUSG00000040283	Btnl9	protein_coding	11	49056412	49077986
ENSMUSG00000032077	Bud13	protein_coding	9	46194306	46210408
ENSMUSG00000071317	Bves	protein_coding	10	45211868	45248575
ENSMUSG00000020547	Bzw2	protein_coding	12	36141834	36208079
ENSMUSG00000085078	C030013C21Rik	lncRNA	11	80398236	80399932
ENSMUSG00000060380	C030014I23Rik	lncRNA	9	44379641	44393477
ENSMUSG00000087574	C030037D09Rik	lncRNA	11	88609471	88619719
ENSMUSG00000000581	C1d	protein_coding	11	17207579	17219176
ENSMUSG00000018446	C1qbp	protein_coding	11	70868662	70873852
ENSMUSG00000017446	C1qtnf1	protein_coding	11	118319029	118340789
ENSMUSG00000046491	C1qtnf2	protein_coding	11	43365103	43382352
ENSMUSG00000085024	C230035I16Rik	lncRNA	13	23612145	23615192
ENSMUSG00000032120	C2cd2l	protein_coding	9	44220534	44231582
ENSMUSG00000047990	C2cd4a	protein_coding	9	67737771	67739612
ENSMUSG00000091956	C2cd4b	protein_coding	9	67666719	67668212
ENSMUSG00000101581	C430002N11Rik	lncRNA	9	96647615	96664530
ENSMUSG00000019945	Cabcoco1	protein_coding	10	68266783	68377726
ENSMUSG00000020196	Cabin1	protein_coding	10	75481946	75600175
ENSMUSG00000020866	Cacna1g	protein_coding	11	94299217	94365024
ENSMUSG00000010066	Cacna2d2	protein_coding	9	107276811	107406542
ENSMUSG00000020882	Cacnb1	protein_coding	11	97892334	97913860
ENSMUSG00000020723	Cacng4	protein_coding	11	107623183	107685383
ENSMUSG00000040373	Cacng5	protein_coding	11	107765431	107805881
ENSMUSG00000034889	Cactin	protein_coding	10	81156937	81162076
ENSMUSG00000032076	Cadm1	protein_coding	9	47441471	47769413
ENSMUSG00000044566	Cage1	protein_coding	13	38190028	38221045
ENSMUSG00000006056	Calcoco2	protein_coding	11	95990152	96002790
ENSMUSG00000049872	Calhm5	protein_coding	10	33963811	33972515
ENSMUSG00000046031	Calhm6	protein_coding	10	34002063	34003980
ENSMUSG00000001175	Calm1	protein_coding	12	100165694	100176073
ENSMUSG00000063130	Calml3	protein_coding	13	3852896	3854316
ENSMUSG00000032246	Calml4	protein_coding	9	62765362	62783203
ENSMUSG00000057897	Camk2b	protein_coding	11	5919644	6016362
ENSMUSG00000020785	Camkk1	protein_coding	11	72909834	72932899
ENSMUSG00000021501	Caml	protein_coding	13	55770818	55780224
ENSMUSG00000038357	Camp	protein_coding	9	109676447	109678685
ENSMUSG00000040712	Camta2	protein_coding	11	70560289	70578931
ENSMUSG00000020114	Cand1	protein_coding	10	119035160	119075960
ENSMUSG00000025575	Cant1	protein_coding	11	118297115	118309912
ENSMUSG00000020368	Canx	protein_coding	11	50184788	50216500
ENSMUSG00000021373	Cap2	protein_coding	13	46655324	46803757
ENSMUSG00000035694	Caps2	protein_coding	10	111999526	112052460
ENSMUSG00000032373	Car12	protein_coding	9	66620968	66674127
ENSMUSG00000000805	Car4	protein_coding	11	84848612	84856870
ENSMUSG00000037960	Card19	protein_coding	13	49356426	49369513
ENSMUSG00000021338	Carmil1	protein_coding	13	24196327	24464778
ENSMUSG00000021647	Cartpt	protein_coding	13	100034997	100037599
ENSMUSG00000078676	Casc3	protein_coding	11	98695731	98724640
ENSMUSG00000034471	Caskin2	protein_coding	11	115690009	115704465
ENSMUSG00000021585	Cast	protein_coding	13	74840487	74956929
ENSMUSG00000020424	Castor1	protein_coding	11	4168225	4172409
ENSMUSG00000004044	Cavin1	protein_coding	11	100847559	100861713
ENSMUSG00000035640	Cbarp	protein_coding	10	79966285	79976669
ENSMUSG00000034342	Cbl	protein_coding	9	44054273	44145346
ENSMUSG00000020659	Cbll1	protein_coding	12	31534828	31549615
ENSMUSG00000025150	Cbr2	protein_coding	11	120620315	120622940
ENSMUSG00000018666	Cbx1	protein_coding	11	96679953	96699466
ENSMUSG00000025577	Cbx2	protein_coding	11	118913788	118922096
ENSMUSG00000039989	Cbx4	protein_coding	11	118968399	118977047
ENSMUSG00000025578	Cbx8	protein_coding	11	118927131	118931795
ENSMUSG00000020074	Ccar1	protein_coding	10	62579707	62628065
ENSMUSG00000020930	Ccdc103	protein_coding	11	102772030	102776042
ENSMUSG00000020482	Ccdc117	protein_coding	11	5478887	5492187
ENSMUSG00000019659	Ccdc12	protein_coding	9	110485571	110540674
ENSMUSG00000048924	Ccdc125	protein_coding	13	100806225	100833748
ENSMUSG00000021578	Ccdc127	protein_coding	13	74498428	74513902
ENSMUSG00000079235	Ccdc13	protein_coding	9	121626693	121668527
ENSMUSG00000049957	Ccdc137	protein_coding	11	120348941	120355184
ENSMUSG00000038010	Ccdc138	protein_coding	10	58333770	58412066
ENSMUSG00000034303	Ccdc15	protein_coding	9	37187131	37259728
ENSMUSG00000070306	Ccdc153	protein_coding	9	44151973	44158603
ENSMUSG00000051427	Ccdc157	protein_coding	11	4091123	4110293
ENSMUSG00000075225	Ccdc162	protein_coding	10	41414842	41592630
ENSMUSG00000019767	Ccdc170	protein_coding	10	4432502	4512231
ENSMUSG00000059554	Ccdc28a	protein_coding	10	18089424	18110746
ENSMUSG00000037716	Ccdc33	protein_coding	9	57935960	58026106
ENSMUSG00000036168	Ccdc38	protein_coding	10	93376494	93420189
ENSMUSG00000039963	Ccdc40	protein_coding	11	119119398	119156064
ENSMUSG00000045915	Ccdc42	protein_coding	11	68477847	68488792
ENSMUSG00000020925	Ccdc43	protein_coding	11	102575512	102588608
ENSMUSG00000078622	Ccdc47	protein_coding	11	106088234	106107170
ENSMUSG00000025645	Ccdc51	protein_coding	9	108911561	108921557
ENSMUSG00000048445	Ccdc57	protein_coding	11	120717355	120823698
ENSMUSG00000019897	Ccdc59	protein_coding	10	105676928	105683694
ENSMUSG00000048701	Ccdc6	protein_coding	10	69932951	70029030
ENSMUSG00000049588	Ccdc69	protein_coding	11	54940557	54968957
ENSMUSG00000049305	Ccdc71	protein_coding	9	108337726	108343137
ENSMUSG00000090946	Ccdc71l	protein_coding	12	32428703	32432942
ENSMUSG00000043923	Ccdc84	protein_coding	9	44321456	44329866
ENSMUSG00000032878	Ccdc85a	protein_coding	11	28335685	28534324
ENSMUSG00000084883	Ccdc85c	protein_coding	12	108169861	108241684
ENSMUSG00000032740	Ccdc88a	protein_coding	11	29323658	29460808
ENSMUSG00000021182	Ccdc88c	protein_coding	12	100877782	100995315
ENSMUSG00000069814	Ccdc92b	protein_coding	11	74510431	74532342
ENSMUSG00000032532	Cck	protein_coding	9	121318890	121324760
ENSMUSG00000020702	Ccl1	protein_coding	11	82067483	82196516
ENSMUSG00000020676	Ccl11	protein_coding	11	81948649	81953781
ENSMUSG00000035352	Ccl12	protein_coding	11	81992671	81994226
ENSMUSG00000035385	Ccl2	protein_coding	11	81926397	81928279
