ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name
ENSG00000124217	MOCS3	protein_coding	20
ENSG00000124003	MOGAT1	protein_coding	2
ENSG00000166391	MOGAT2	protein_coding	11
ENSG00000106384	MOGAT3	protein_coding	7
ENSG00000115275	MOGS	protein_coding	2
ENSG00000080823	MOK	protein_coding	14
ENSG00000164077	MON1A	protein_coding	3
ENSG00000103111	MON1B	protein_coding	16
ENSG00000061987	MON2	protein_coding	12
ENSG00000114487	MORC1	protein_coding	3
ENSG00000239314	MORC1-AS1	lncRNA	3
ENSG00000159256	MORC3	protein_coding	21
ENSG00000133131	MORC4	protein_coding	X
ENSG00000185787	MORF4L1	protein_coding	15
ENSG00000123562	MORF4L2	protein_coding	X
ENSG00000231154	MORF4L2-AS1	lncRNA	X
ENSG00000116151	MORN1	protein_coding	1
ENSG00000188010	MORN2	protein_coding	2
ENSG00000139714	MORN3	protein_coding	12
ENSG00000171160	MORN4	protein_coding	10
ENSG00000185681	MORN5	protein_coding	9
ENSG00000172680	MOS	protein_coding	8
ENSG00000101928	MOSPD1	protein_coding	X
ENSG00000130150	MOSPD2	protein_coding	X
ENSG00000106330	MOSPD3	protein_coding	7
ENSG00000155363	MOV10	protein_coding	1
ENSG00000079931	MOXD1	protein_coding	6
ENSG00000060762	MPC1	protein_coding	6
ENSG00000238205	MPC1L	protein_coding	X
ENSG00000143158	MPC2	protein_coding	1
ENSG00000129255	MPDU1	protein_coding	17
ENSG00000107186	MPDZ	protein_coding	9
ENSG00000197629	MPEG1	protein_coding	11
ENSG00000103152	MPG	protein_coding	16
ENSG00000124383	MPHOSPH10	protein_coding	2
ENSG00000135698	MPHOSPH6	protein_coding	16
ENSG00000196199	MPHOSPH8	protein_coding	13
ENSG00000051825	MPHOSPH9	protein_coding	12
ENSG00000178802	MPI	protein_coding	15
ENSG00000117400	MPL	protein_coding	1
ENSG00000168303	MPLKIP	protein_coding	7
ENSG00000008382	MPND	protein_coding	19
ENSG00000005381	MPO	protein_coding	17
ENSG00000130830	MPP1	protein_coding	X
ENSG00000108852	MPP2	protein_coding	17
ENSG00000161647	MPP3	protein_coding	17
ENSG00000082126	MPP4	protein_coding	2
ENSG00000150054	MPP7	protein_coding	10
ENSG00000282996	MPP7-DT	lncRNA	10
ENSG00000154889	MPPE1	protein_coding	18
ENSG00000066382	MPPED2	protein_coding	11
ENSG00000254489	MPPED2-AS1	lncRNA	11
ENSG00000133030	MPRIP	protein_coding	17
ENSG00000225442	MPRIP-AS1	lncRNA	17
ENSG00000115204	MPV17	protein_coding	2
ENSG00000156968	MPV17L	protein_coding	16
ENSG00000254858	MPV17L2	protein_coding	19
ENSG00000158887	MPZ	protein_coding	1
ENSG00000197965	MPZL1	protein_coding	1
ENSG00000149573	MPZL2	protein_coding	11
ENSG00000160588	MPZL3	protein_coding	11
ENSG00000153029	MR1	protein_coding	1
ENSG00000170262	MRAP	protein_coding	21
ENSG00000232623	MRAP-AS1	lncRNA	21
ENSG00000135324	MRAP2	protein_coding	6
ENSG00000158186	MRAS	protein_coding	3
ENSG00000260314	MRC1	protein_coding	10
ENSG00000011028	MRC2	protein_coding	17
ENSG00000020922	MRE11	protein_coding	11
ENSG00000118242	MREG	protein_coding	2
ENSG00000179010	MRFAP1	protein_coding	4
ENSG00000178988	MRFAP1L1	protein_coding	4
ENSG00000101189	MRGBP	protein_coding	20
ENSG00000172938	MRGPRD	protein_coding	11
ENSG00000184350	MRGPRE	protein_coding	11
ENSG00000172935	MRGPRF	protein_coding	11
ENSG00000256508	MRGPRF-AS1	lncRNA	11
ENSG00000182170	MRGPRG	protein_coding	11
ENSG00000236301	MRGPRG-AS1	lncRNA	11
ENSG00000170255	MRGPRX1	protein_coding	11
ENSG00000183695	MRGPRX2	protein_coding	11
ENSG00000179826	MRGPRX3	protein_coding	11
ENSG00000179817	MRGPRX4	protein_coding	11
ENSG00000037757	MRI1	protein_coding	19
ENSG00000227877	MRLN	protein_coding	10
ENSG00000278619	MRM1	protein_coding	17
ENSG00000122687	MRM2	protein_coding	7
ENSG00000171861	MRM3	protein_coding	17
ENSG00000134042	MRO	protein_coding	18
ENSG00000227502	MROCKI	lncRNA	6
ENSG00000179832	MROH1	protein_coding	8
ENSG00000185038	MROH2A	protein_coding	2
ENSG00000171495	MROH2B	protein_coding	5
ENSG00000184313	MROH7	protein_coding	1
ENSG00000271723	MROH7-TTC4	protein_coding	1
ENSG00000101353	MROH8	protein_coding	20
ENSG00000117501	MROH9	protein_coding	1
ENSG00000169288	MRPL1	protein_coding	4
ENSG00000159111	MRPL10	protein_coding	17
ENSG00000174547	MRPL11	protein_coding	11
ENSG00000262814	MRPL12	protein_coding	17
ENSG00000172172	MRPL13	protein_coding	8
ENSG00000180992	MRPL14	protein_coding	6
ENSG00000137547	MRPL15	protein_coding	8
ENSG00000166902	MRPL16	protein_coding	11
ENSG00000158042	MRPL17	protein_coding	11
ENSG00000112110	MRPL18	protein_coding	6
ENSG00000115364	MRPL19	protein_coding	2
ENSG00000112651	MRPL2	protein_coding	6
ENSG00000242485	MRPL20	protein_coding	1
ENSG00000272455	MRPL20-DT	lncRNA	1
ENSG00000197345	MRPL21	protein_coding	11
ENSG00000082515	MRPL22	protein_coding	5
ENSG00000143314	MRPL24	protein_coding	1
ENSG00000108826	MRPL27	protein_coding	17
ENSG00000086504	MRPL28	protein_coding	16
ENSG00000114686	MRPL3	protein_coding	3
ENSG00000185414	MRPL30	protein_coding	2
ENSG00000106591	MRPL32	protein_coding	7
ENSG00000243147	MRPL33	protein_coding	2
ENSG00000130312	MRPL34	protein_coding	19
ENSG00000132313	MRPL35	protein_coding	2
ENSG00000171421	MRPL36	protein_coding	5
ENSG00000116221	MRPL37	protein_coding	1
ENSG00000204316	MRPL38	protein_coding	17
ENSG00000154719	MRPL39	protein_coding	21
ENSG00000105364	MRPL4	protein_coding	19
ENSG00000182154	MRPL41	protein_coding	9
ENSG00000198015	MRPL42	protein_coding	12
ENSG00000055950	MRPL43	protein_coding	10
ENSG00000135900	MRPL44	protein_coding	2
ENSG00000259494	MRPL46	protein_coding	15
ENSG00000136522	MRPL47	protein_coding	3
ENSG00000175581	MRPL48	protein_coding	11
ENSG00000149792	MRPL49	protein_coding	11
ENSG00000136897	MRPL50	protein_coding	9
ENSG00000111639	MRPL51	protein_coding	12
ENSG00000172590	MRPL52	protein_coding	14
ENSG00000204822	MRPL53	protein_coding	2
ENSG00000183617	MRPL54	protein_coding	19
ENSG00000162910	MRPL55	protein_coding	1
ENSG00000173141	MRPL57	protein_coding	13
ENSG00000167862	MRPL58	protein_coding	17
ENSG00000143436	MRPL9	protein_coding	1
ENSG00000048544	MRPS10	protein_coding	6
ENSG00000181991	MRPS11	protein_coding	15
ENSG00000120333	MRPS14	protein_coding	1
ENSG00000116898	MRPS15	protein_coding	1
ENSG00000182180	MRPS16	protein_coding	10
ENSG00000239789	MRPS17	protein_coding	7
ENSG00000096080	MRPS18A	protein_coding	6
ENSG00000163319	MRPS18C	protein_coding	4
ENSG00000122140	MRPS2	protein_coding	9
ENSG00000266472	MRPS21	protein_coding	1
ENSG00000175110	MRPS22	protein_coding	3
ENSG00000181610	MRPS23	protein_coding	17
ENSG00000062582	MRPS24	protein_coding	7
ENSG00000131368	MRPS25	protein_coding	3
ENSG00000125901	MRPS26	protein_coding	20
ENSG00000113048	MRPS27	protein_coding	5
ENSG00000147586	MRPS28	protein_coding	8
ENSG00000112996	MRPS30	protein_coding	5
ENSG00000251141	MRPS30-DT	lncRNA	5
ENSG00000102738	MRPS31	protein_coding	13
ENSG00000090263	MRPS33	protein_coding	7
ENSG00000074071	MRPS34	protein_coding	16
ENSG00000061794	MRPS35	protein_coding	12
ENSG00000144029	MRPS5	protein_coding	2
ENSG00000243927	MRPS6	protein_coding	21
ENSG00000125445	MRPS7	protein_coding	17
ENSG00000135972	MRPS9	protein_coding	2
ENSG00000231851	MRPS9-AS1	lncRNA	2
ENSG00000224509	MRPS9-AS2	lncRNA	2
ENSG00000148187	MRRF	protein_coding	9
ENSG00000124532	MRS2	protein_coding	6
ENSG00000186260	MRTFB	protein_coding	16
ENSG00000053372	MRTO4	protein_coding	1
ENSG00000156738	MS4A1	protein_coding	11
ENSG00000172689	MS4A10	protein_coding	11
ENSG00000071203	MS4A12	protein_coding	11
ENSG00000204979	MS4A13	protein_coding	11
ENSG00000166928	MS4A14	protein_coding	11
ENSG00000166961	MS4A15	protein_coding	11
ENSG00000214782	MS4A18	protein_coding	11
ENSG00000149534	MS4A2	protein_coding	11
ENSG00000149516	MS4A3	protein_coding	11
ENSG00000110079	MS4A4A	protein_coding	11
ENSG00000214787	MS4A4E	protein_coding	11
ENSG00000166930	MS4A5	protein_coding	11
ENSG00000110077	MS4A6A	protein_coding	11
ENSG00000166926	MS4A6E	protein_coding	11
ENSG00000166927	MS4A7	protein_coding	11
ENSG00000166959	MS4A8	protein_coding	11
ENSG00000188981	MSANTD1	protein_coding	4
ENSG00000120458	MSANTD2	protein_coding	11
ENSG00000066697	MSANTD3	protein_coding	9
ENSG00000251349	MSANTD3-TMEFF1	protein_coding	9
ENSG00000170903	MSANTD4	protein_coding	11
ENSG00000178860	MSC	protein_coding	8
ENSG00000235531	MSC-AS1	lncRNA	8
ENSG00000151379	MSGN1	protein_coding	2
ENSG00000095002	MSH2	protein_coding	2
ENSG00000235760	MSH2-OT1	lncRNA	2
ENSG00000113318	MSH3	protein_coding	5
ENSG00000057468	MSH4	protein_coding	1
ENSG00000116062	MSH6	protein_coding	2
ENSG00000135097	MSI1	protein_coding	12
ENSG00000153944	MSI2	protein_coding	17
ENSG00000188895	MSL1	protein_coding	17
ENSG00000174579	MSL2	protein_coding	3
ENSG00000005302	MSL3	protein_coding	X
ENSG00000102854	MSLN	protein_coding	16
ENSG00000162006	MSLNL	protein_coding	16
ENSG00000263639	MSMB	protein_coding	10
ENSG00000052802	MSMO1	protein_coding	4
ENSG00000215183	MSMP	protein_coding	9
ENSG00000147065	MSN	protein_coding	X
ENSG00000038945	MSR1	protein_coding	8
ENSG00000175806	MSRA	protein_coding	8
ENSG00000198736	MSRB1	protein_coding	16
ENSG00000148450	MSRB2	protein_coding	10
ENSG00000174099	MSRB3	protein_coding	12
ENSG00000166343	MSS51	protein_coding	10
ENSG00000173531	MST1	protein_coding	3
ENSG00000164078	MST1R	protein_coding	3
ENSG00000138379	MSTN	protein_coding	2
ENSG00000125459	MSTO1	protein_coding	1
ENSG00000163132	MSX1	protein_coding	4
ENSG00000120149	MSX2	protein_coding	5
ENSG00000205362	MT1A	protein_coding	16
ENSG00000169688	MT1B	protein_coding	16
ENSG00000169715	MT1E	protein_coding	16
ENSG00000198417	MT1F	protein_coding	16
ENSG00000125144	MT1G	protein_coding	16
ENSG00000205358	MT1H	protein_coding	16
ENSG00000244020	MT1HL1	protein_coding	1
ENSG00000275691	MT1IP	transcribed_unprocessed_pseudogene	16
ENSG00000205364	MT1M	protein_coding	16
ENSG00000187193	MT1X	protein_coding	16
ENSG00000125148	MT2A	protein_coding	16
ENSG00000087250	MT3	protein_coding	16
ENSG00000102891	MT4	protein_coding	16
ENSG00000182979	MTA1	protein_coding	14
ENSG00000149480	MTA2	protein_coding	11
ENSG00000057935	MTA3	protein_coding	2
ENSG00000099810	MTAP	protein_coding	9
ENSG00000186205	MTARC1	protein_coding	1
ENSG00000117791	MTARC2	protein_coding	1
ENSG00000172167	MTBP	protein_coding	8
ENSG00000137409	MTCH1	protein_coding	6
ENSG00000168502	MTCL1	protein_coding	18
ENSG00000214827	MTCP1	protein_coding	X
ENSG00000147649	MTDH	protein_coding	8
ENSG00000127989	MTERF1	protein_coding	7
ENSG00000120832	MTERF2	protein_coding	12
ENSG00000156469	MTERF3	protein_coding	8
ENSG00000122085	MTERF4	protein_coding	2
ENSG00000188786	MTF1	protein_coding	1
ENSG00000143033	MTF2	protein_coding	1
ENSG00000103707	MTFMT	protein_coding	15
ENSG00000066855	MTFR1	protein_coding	8
ENSG00000117640	MTFR1L	protein_coding	1
ENSG00000146410	MTFR2	protein_coding	6
ENSG00000148824	MTG1	protein_coding	10
ENSG00000101181	MTG2	protein_coding	20
ENSG00000100714	MTHFD1	protein_coding	14
ENSG00000120254	MTHFD1L	protein_coding	6
ENSG00000065911	MTHFD2	protein_coding	2
ENSG00000163738	MTHFD2L	protein_coding	4
ENSG00000177000	MTHFR	protein_coding	1
ENSG00000136371	MTHFS	protein_coding	15
ENSG00000103248	MTHFSD	protein_coding	16
ENSG00000085760	MTIF2	protein_coding	2
ENSG00000122033	MTIF3	protein_coding	13
ENSG00000175701	MTLN	protein_coding	2
ENSG00000171100	MTM1	protein_coding	X
ENSG00000063601	MTMR1	protein_coding	X
ENSG00000166912	MTMR10	protein_coding	15
ENSG00000014914	MTMR11	protein_coding	1
ENSG00000150712	MTMR12	protein_coding	5
ENSG00000163719	MTMR14	protein_coding	3
ENSG00000087053	MTMR2	protein_coding	11
ENSG00000108389	MTMR4	protein_coding	17
ENSG00000139505	MTMR6	protein_coding	13
ENSG00000003987	MTMR7	protein_coding	8
ENSG00000102043	MTMR8	protein_coding	X
ENSG00000104643	MTMR9	protein_coding	8
ENSG00000168412	MTNR1A	protein_coding	4
ENSG00000134640	MTNR1B	protein_coding	11
ENSG00000135297	MTO1	protein_coding	6
ENSG00000198793	MTOR	protein_coding	1
ENSG00000225602	MTOR-AS1	lncRNA	1
ENSG00000107951	MTPAP	protein_coding	10
ENSG00000105887	MTPN	protein_coding	7
ENSG00000116984	MTR	protein_coding	1
ENSG00000130349	MTRES1	protein_coding	6
ENSG00000039123	MTREX	protein_coding	5
ENSG00000120662	MTRF1	protein_coding	13
ENSG00000112031	MTRF1L	protein_coding	6
ENSG00000256618	MTRNR2L1	protein_coding	17
ENSG00000256045	MTRNR2L10	protein_coding	X
ENSG00000270188	MTRNR2L11	protein_coding	1
ENSG00000269028	MTRNR2L12	protein_coding	3
ENSG00000270394	MTRNR2L13	protein_coding	4
ENSG00000256222	MTRNR2L3	protein_coding	20
ENSG00000232196	MTRNR2L4	protein_coding	16
ENSG00000249860	MTRNR2L5	protein_coding	10
ENSG00000270672	MTRNR2L6	protein_coding	7
ENSG00000256892	MTRNR2L7	protein_coding	10
ENSG00000255823	MTRNR2L8	protein_coding	11
ENSG00000124275	MTRR	protein_coding	5
ENSG00000170873	MTSS1	protein_coding	8
ENSG00000132613	MTSS2	protein_coding	16
ENSG00000138823	MTTP	protein_coding	4
ENSG00000180354	MTURN	protein_coding	7
ENSG00000129422	MTUS1	protein_coding	8
ENSG00000132938	MTUS2	protein_coding	13
ENSG00000179141	MTUS2-AS1	lncRNA	13
ENSG00000236758	MTUS2-AS2	lncRNA	13
ENSG00000173171	MTX1	protein_coding	1
ENSG00000128654	MTX2	protein_coding	2
ENSG00000177034	MTX3	protein_coding	5
ENSG00000185499	MUC1	protein_coding	1
ENSG00000205277	MUC12	protein_coding	7
ENSG00000227053	MUC12-AS1	lncRNA	7
ENSG00000173702	MUC13	protein_coding	3
ENSG00000169550	MUC15	protein_coding	11
ENSG00000181143	MUC16	protein_coding	19
ENSG00000169876	MUC17	protein_coding	7
ENSG00000205592	MUC19	protein_coding	12
ENSG00000198788	MUC2	protein_coding	11
ENSG00000204544	MUC21	protein_coding	6
ENSG00000261272	MUC22	protein_coding	6
ENSG00000169894	MUC3A	protein_coding	7
ENSG00000145113	MUC4	protein_coding	3
ENSG00000215182	MUC5AC	protein_coding	11
ENSG00000117983	MUC5B	protein_coding	11
ENSG00000255177	MUC5B-AS1	lncRNA	11
ENSG00000171195	MUC7	protein_coding	4
ENSG00000172551	MUCL1	protein_coding	12
ENSG00000090432	MUL1	protein_coding	1
ENSG00000172732	MUS81	protein_coding	11
ENSG00000030304	MUSK	protein_coding	9
ENSG00000272573	MUSTN1	protein_coding	3
ENSG00000132781	MUTYH	protein_coding	1
ENSG00000141971	MVB12A	protein_coding	19
ENSG00000196814	MVB12B	protein_coding	9
ENSG00000167508	MVD	protein_coding	16
ENSG00000110921	MVK	protein_coding	12
ENSG00000013364	MVP	protein_coding	16
ENSG00000157601	MX1	protein_coding	21
ENSG00000183486	MX2	protein_coding	21
ENSG00000059728	MXD1	protein_coding	2
ENSG00000213347	MXD3	protein_coding	5
ENSG00000123933	MXD4	protein_coding	4
ENSG00000119950	MXI1	protein_coding	10
ENSG00000101825	MXRA5	protein_coding	X
ENSG00000182534	MXRA7	protein_coding	17
ENSG00000162576	MXRA8	protein_coding	1
ENSG00000179820	MYADM	protein_coding	19
ENSG00000228323	MYADM-AS1	lncRNA	19
ENSG00000185105	MYADML2	protein_coding	17
ENSG00000118513	MYB	protein_coding	6
ENSG00000236703	MYB-AS1	lncRNA	6
ENSG00000132382	MYBBP1A	protein_coding	17
ENSG00000185697	MYBL1	protein_coding	8
ENSG00000101057	MYBL2	protein_coding	20
ENSG00000196091	MYBPC1	protein_coding	12
ENSG00000086967	MYBPC2	protein_coding	19
ENSG00000134571	MYBPC3	protein_coding	11
ENSG00000133055	MYBPH	protein_coding	1
ENSG00000221986	MYBPHL	protein_coding	1
ENSG00000136997	MYC	protein_coding	8
ENSG00000214114	MYCBP	protein_coding	1
ENSG00000005810	MYCBP2	protein_coding	13
ENSG00000136449	MYCBPAP	protein_coding	17
ENSG00000116990	MYCL	protein_coding	1
ENSG00000236546	MYCL-AS1	lncRNA	1
ENSG00000134323	MYCN	protein_coding	2
ENSG00000233718	MYCNOS	lncRNA	2
ENSG00000223850	MYCNUT	lncRNA	2
ENSG00000120279	MYCT1	protein_coding	6
ENSG00000172936	MYD88	protein_coding	3
ENSG00000074842	MYDGF	protein_coding	19
ENSG00000104177	MYEF2	protein_coding	15
ENSG00000172927	MYEOV	protein_coding	11
ENSG00000111049	MYF5	protein_coding	12
ENSG00000111046	MYF6	protein_coding	12
ENSG00000139637	MYG1	protein_coding	12
ENSG00000257605	MYG1-AS1	lncRNA	12
ENSG00000109061	MYH1	protein_coding	17
ENSG00000133026	MYH10	protein_coding	17
ENSG00000133392	MYH11	protein_coding	16
ENSG00000006788	MYH13	protein_coding	17
ENSG00000105357	MYH14	protein_coding	19
ENSG00000144821	MYH15	protein_coding	3
ENSG00000125414	MYH2	protein_coding	17
ENSG00000109063	MYH3	protein_coding	17
ENSG00000264424	MYH4	protein_coding	17
ENSG00000197616	MYH6	protein_coding	14
ENSG00000092054	MYH7	protein_coding	14
ENSG00000078814	MYH7B	protein_coding	20
ENSG00000133020	MYH8	protein_coding	17
ENSG00000272975	MYHAS	lncRNA	17
ENSG00000168530	MYL1	protein_coding	2
ENSG00000106436	MYL10	protein_coding	7
ENSG00000101608	MYL12A	protein_coding	18
ENSG00000118680	MYL12B	protein_coding	18
ENSG00000111245	MYL2	protein_coding	12
ENSG00000160808	MYL3	protein_coding	3
ENSG00000198336	MYL4	protein_coding	17
ENSG00000215375	MYL5	protein_coding	4
ENSG00000092841	MYL6	protein_coding	12
ENSG00000196465	MYL6B	protein_coding	12
ENSG00000106631	MYL7	protein_coding	7
ENSG00000101335	MYL9	protein_coding	20
ENSG00000007944	MYLIP	protein_coding	6
ENSG00000065534	MYLK	protein_coding	3
ENSG00000239523	MYLK-AS1	lncRNA	3
ENSG00000250174	MYLK-AS2	lncRNA	3
ENSG00000101306	MYLK2	protein_coding	20
ENSG00000140795	MYLK3	protein_coding	16
ENSG00000145949	MYLK4	protein_coding	6
ENSG00000180209	MYLPF	protein_coding	16
ENSG00000187616	MYMK	protein_coding	9
ENSG00000262179	MYMX	protein_coding	6
ENSG00000085274	MYNN	protein_coding	3
ENSG00000145555	MYO10	protein_coding	5
ENSG00000091536	MYO15A	protein_coding	17
ENSG00000266714	MYO15B	protein_coding	17
ENSG00000041515	MYO16	protein_coding	13
ENSG00000236242	MYO16-AS1	lncRNA	13
ENSG00000229938	MYO16-AS2	lncRNA	13
ENSG00000196535	MYO18A	protein_coding	17
ENSG00000278259	MYO19	protein_coding	17
ENSG00000166866	MYO1A	protein_coding	12
ENSG00000128641	MYO1B	protein_coding	2
ENSG00000197879	MYO1C	protein_coding	17
ENSG00000176658	MYO1D	protein_coding	17
ENSG00000157483	MYO1E	protein_coding	15
ENSG00000142347	MYO1F	protein_coding	19
ENSG00000136286	MYO1G	protein_coding	7
ENSG00000174527	MYO1H	protein_coding	12
ENSG00000095777	MYO3A	protein_coding	10
ENSG00000071909	MYO3B	protein_coding	2
ENSG00000231898	MYO3B-AS1	lncRNA	2
ENSG00000197535	MYO5A	protein_coding	15
ENSG00000167306	MYO5B	protein_coding	18
ENSG00000128833	MYO5C	protein_coding	15
ENSG00000196586	MYO6	protein_coding	6
ENSG00000137474	MYO7A	protein_coding	11
ENSG00000169994	MYO7B	protein_coding	2
ENSG00000066933	MYO9A	protein_coding	15
ENSG00000099331	MYO9B	protein_coding	19
ENSG00000034971	MYOC	protein_coding	1
ENSG00000141052	MYOCD	protein_coding	17
ENSG00000227274	MYOCD-AS1	lncRNA	17
ENSG00000283683	MYOCOS	protein_coding	1
ENSG00000129152	MYOD1	protein_coding	11
ENSG00000138119	MYOF	protein_coding	10
ENSG00000122180	MYOG	protein_coding	1
ENSG00000101605	MYOM1	protein_coding	18
ENSG00000036448	MYOM2	protein_coding	8
ENSG00000142661	MYOM3	protein_coding	1
ENSG00000230703	MYOM3-AS1	lncRNA	1
ENSG00000164976	MYORG	protein_coding	9
ENSG00000229647	MYOSLID	lncRNA	2
ENSG00000120729	MYOT	protein_coding	5
ENSG00000177791	MYOZ1	protein_coding	10
ENSG00000172399	MYOZ2	protein_coding	4
ENSG00000164591	MYOZ3	protein_coding	5
ENSG00000138347	MYPN	protein_coding	10
ENSG00000176182	MYPOP	protein_coding	19
ENSG00000124920	MYRF	protein_coding	11
ENSG00000124915	MYRF-AS1	lncRNA	11
ENSG00000166268	MYRFL	protein_coding	12
ENSG00000170011	MYRIP	protein_coding	3
ENSG00000162601	MYSM1	protein_coding	1
ENSG00000196132	MYT1	protein_coding	20
ENSG00000186487	MYT1L	protein_coding	2
ENSG00000225619	MYT1L-AS1	lncRNA	2
ENSG00000263155	MYZAP	protein_coding	15
ENSG00000170476	MZB1	protein_coding	5
ENSG00000099326	MZF1	protein_coding	19
ENSG00000267858	MZF1-AS1	lncRNA	19
ENSG00000204899	MZT1	protein_coding	13
ENSG00000173272	MZT2A	protein_coding	2
ENSG00000152082	MZT2B	protein_coding	2
ENSG00000102921	N4BP1	protein_coding	16
ENSG00000078177	N4BP2	protein_coding	4
ENSG00000139597	N4BP2L1	protein_coding	13
ENSG00000244754	N4BP2L2	protein_coding	13
ENSG00000145911	N4BP3	protein_coding	5
ENSG00000156239	N6AMT1	protein_coding	21
ENSG00000102030	NAA10	protein_coding	X
ENSG00000156269	NAA11	protein_coding	4
ENSG00000164134	NAA15	protein_coding	4
ENSG00000172766	NAA16	protein_coding	13
ENSG00000173418	NAA20	protein_coding	20
ENSG00000111300	NAA25	protein_coding	12
ENSG00000139977	NAA30	protein_coding	14
ENSG00000135040	NAA35	protein_coding	9
ENSG00000183011	NAA38	protein_coding	17
ENSG00000110583	NAA40	protein_coding	11
ENSG00000121579	NAA50	protein_coding	3
ENSG00000122390	NAA60	protein_coding	16
ENSG00000243477	NAA80	protein_coding	3
ENSG00000138744	NAAA	protein_coding	4
ENSG00000168060	NAALADL1	protein_coding	11
ENSG00000177694	NAALADL2	protein_coding	3
ENSG00000225552	NAALADL2-AS1	lncRNA	3
ENSG00000226779	NAALADL2-AS2	lncRNA	3
ENSG00000138386	NAB1	protein_coding	2
ENSG00000166886	NAB2	protein_coding	12
ENSG00000173559	NABP1	protein_coding	2
ENSG00000139579	NABP2	protein_coding	12
ENSG00000196531	NACA	protein_coding	12
ENSG00000253506	NACA2	protein_coding	17
ENSG00000136274	NACAD	protein_coding	7
ENSG00000160877	NACC1	protein_coding	19
ENSG00000148411	NACC2	protein_coding	9
ENSG00000008130	NADK	protein_coding	1
ENSG00000152620	NADK2	protein_coding	5
ENSG00000245711	NADK2-AS1	lncRNA	5
ENSG00000172890	NADSYN1	protein_coding	11
ENSG00000159593	NAE1	protein_coding	16
ENSG00000145414	NAF1	protein_coding	4
ENSG00000124357	NAGK	protein_coding	2
ENSG00000108784	NAGLU	protein_coding	17
ENSG00000103174	NAGPA	protein_coding	16
ENSG00000161653	NAGS	protein_coding	17
ENSG00000171169	NAIF1	protein_coding	9
ENSG00000249437	NAIP	protein_coding	5
ENSG00000102452	NALCN	protein_coding	13
ENSG00000237886	NALT1	lncRNA	9
ENSG00000271086	NAMA	lncRNA	9
ENSG00000105835	NAMPT	protein_coding	7
ENSG00000111704	NANOG	protein_coding	12
ENSG00000205857	NANOGNB	protein_coding	12
ENSG00000233464	NANOGP11	lncRNA	6
ENSG00000255192	NANOGP8	protein_coding	15
ENSG00000188613	NANOS1	protein_coding	10
ENSG00000188425	NANOS2	protein_coding	19
ENSG00000170191	NANP	protein_coding	20
ENSG00000095380	NANS	protein_coding	9
ENSG00000187109	NAP1L1	protein_coding	12
ENSG00000186462	NAP1L2	protein_coding	X
ENSG00000186310	NAP1L3	protein_coding	X
ENSG00000177432	NAP1L5	protein_coding	4
ENSG00000105402	NAPA	protein_coding	19
ENSG00000268061	NAPA-AS1	lncRNA	19
